location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Myanmar,MMR,2021-03-29,,,,,12222,,,,225
Myanmar,MMR,2021-03-30,,,,,12222,,,,225
Myanmar,MMR,2021-03-31,1040000,1000000,40000,,12222,1.91,1.84,0.07,225
Myanmar,MMR,2021-04-01,,,,,15197,,,,279
Myanmar,MMR,2021-04-02,,,,,18171,,,,334
Myanmar,MMR,2021-04-03,,,,,21146,,,,389
Myanmar,MMR,2021-04-04,,,,,24120,,,,443
Myanmar,MMR,2021-04-05,,,,,27095,,,,498
Myanmar,MMR,2021-04-06,,,,,30069,,,,553
Myanmar,MMR,2021-04-07,,,,,33043,,,,607
Myanmar,MMR,2021-04-08,,,,,33043,,,,607
Myanmar,MMR,2021-04-09,,,,,33043,,,,607
Myanmar,MMR,2021-04-10,,,,,33043,,,,607
Myanmar,MMR,2021-04-11,,,,,33043,,,,607
Myanmar,MMR,2021-04-12,,,,,33043,,,,607
Myanmar,MMR,2021-04-13,,,,,33043,,,,607
Myanmar,MMR,2021-04-14,,,,,33043,,,,607
Myanmar,MMR,2021-04-15,,,,,33043,,,,607
Myanmar,MMR,2021-04-16,,,,,33043,,,,607
Myanmar,MMR,2021-04-17,,,,,33043,,,,607
Myanmar,MMR,2021-04-18,,,,,33043,,,,607
Myanmar,MMR,2021-04-19,,,,,33043,,,,607
Myanmar,MMR,2021-04-20,,,,,33043,,,,607
Myanmar,MMR,2021-04-21,,,,,33043,,,,607
Myanmar,MMR,2021-04-22,,,,,33043,,,,607
Myanmar,MMR,2021-04-23,1800000,1500000,300000,,33043,3.31,2.76,0.55,607
Myanmar,MMR,2021-04-24,,,,,37982,,,,698
Myanmar,MMR,2021-04-25,,,,,42921,,,,789
Myanmar,MMR,2021-04-26,,,,,47860,,,,880
Myanmar,MMR,2021-04-27,,,,,52798,,,,970
Myanmar,MMR,2021-04-28,,,,,57737,,,,1061
Myanmar,MMR,2021-04-29,,,,,62676,,,,1152
Myanmar,MMR,2021-04-30,,,,,67615,,,,1243
Myanmar,MMR,2021-05-01,,,,,67615,,,,1243
Myanmar,MMR,2021-05-02,,,,,67615,,,,1243
Myanmar,MMR,2021-05-03,,,,,67615,,,,1243
Myanmar,MMR,2021-05-04,2543762,1689551,854211,,67615,4.68,3.11,1.57,1243
Myanmar,MMR,2021-05-05,,,,,65116,,,,1197
Myanmar,MMR,2021-05-06,,,,,62618,,,,1151
Myanmar,MMR,2021-05-07,,,,,60120,,,,1105
Myanmar,MMR,2021-05-08,,,,,57621,,,,1059
Myanmar,MMR,2021-05-09,,,,,55123,,,,1013
Myanmar,MMR,2021-05-10,,,,,52625,,,,967
Myanmar,MMR,2021-05-11,,,,,50126,,,,921
Myanmar,MMR,2021-05-12,,,,,50126,,,,921
Myanmar,MMR,2021-05-13,2994900,1772177,1222723,,50126,5.5,3.26,2.25,921
Namibia,NAM,2021-03-18,0,0,,,,0.0,0.0,,
Namibia,NAM,2021-03-19,,,,,22,,,,9
Namibia,NAM,2021-03-20,,,,,22,,,,9
Namibia,NAM,2021-03-21,,,,,22,,,,9
Namibia,NAM,2021-03-22,,,,,22,,,,9
Namibia,NAM,2021-03-23,,,,,22,,,,9
Namibia,NAM,2021-03-24,,,,,22,,,,9
Namibia,NAM,2021-03-25,152,152,,,22,0.01,0.01,,9
Namibia,NAM,2021-03-26,,,,,51,,,,20
Namibia,NAM,2021-03-27,,,,,80,,,,31
Namibia,NAM,2021-03-28,,,,,109,,,,43
Namibia,NAM,2021-03-29,,,,,138,,,,54
Namibia,NAM,2021-03-30,,,,,167,,,,66
Namibia,NAM,2021-03-31,1501,1501,,,196,0.06,0.06,,77
Namibia,NAM,2021-04-01,1851,1851,,350,243,0.07,0.07,,96
Namibia,NAM,2021-04-02,,,,,228,,,,90
Namibia,NAM,2021-04-03,2094,2094,,,213,0.08,0.08,,84
Namibia,NAM,2021-04-04,,,,,193,,,,76
Namibia,NAM,2021-04-05,,,,,174,,,,68
Namibia,NAM,2021-04-06,,,,,154,,,,61
Namibia,NAM,2021-04-07,,,,,134,,,,53
Namibia,NAM,2021-04-08,2526,2526,,,96,0.1,0.1,,38
Namibia,NAM,2021-04-09,,,,,82,,,,32
Namibia,NAM,2021-04-10,,,,,69,,,,27
Namibia,NAM,2021-04-11,2598,2598,,,60,0.1,0.1,,24
Namibia,NAM,2021-04-12,2875,2875,,277,87,0.11,0.11,,34
Namibia,NAM,2021-04-13,3122,3122,,247,110,0.12,0.12,,43
Namibia,NAM,2021-04-14,3282,3282,,160,120,0.13,0.13,,47
Namibia,NAM,2021-04-15,3587,3587,,305,152,0.14,0.14,,60
Namibia,NAM,2021-04-16,3993,3993,,406,206,0.16,0.16,,81
Namibia,NAM,2021-04-17,4493,4493,,500,274,0.18,0.18,,108
Namibia,NAM,2021-04-18,4620,4620,,127,289,0.18,0.18,,114
Namibia,NAM,2021-04-19,4748,4620,128,128,268,0.19,0.18,0.01,105
Namibia,NAM,2021-04-20,5699,5536,163,951,368,0.22,0.22,0.01,145
Namibia,NAM,2021-04-21,6237,5998,239,538,422,0.25,0.24,0.01,166
Namibia,NAM,2021-04-22,7417,7120,297,1180,547,0.29,0.28,0.01,215
Namibia,NAM,2021-04-23,9955,9460,495,2538,852,0.39,0.37,0.02,335
Namibia,NAM,2021-04-24,12550,11692,858,2595,1151,0.49,0.46,0.03,453
Namibia,NAM,2021-04-25,12833,11971,862,283,1173,0.51,0.47,0.03,462
Namibia,NAM,2021-04-26,,,,,1497,,,,589
Namibia,NAM,2021-04-27,,,,,1702,,,,670
Namibia,NAM,2021-04-28,20005,18837,1168,,1967,0.79,0.74,0.05,774
Namibia,NAM,2021-04-29,,,,,1920,,,,756
Namibia,NAM,2021-04-30,21707,20315,1392,,1679,0.85,0.8,0.05,661
Namibia,NAM,2021-05-01,25048,23425,1623,3341,1785,0.99,0.92,0.06,703
Namibia,NAM,2021-05-02,,,,,1900,,,,748
Namibia,NAM,2021-05-03,,,,,1714,,,,675
Namibia,NAM,2021-05-04,,,,,1528,,,,601
Namibia,NAM,2021-05-05,29397,27648,1749,,1342,1.16,1.09,0.07,528
Namibia,NAM,2021-05-06,34657,32698,1959,5260,1972,1.36,1.29,0.08,776
Namibia,NAM,2021-05-07,36417,34346,2071,1760,2101,1.43,1.35,0.08,827
Namibia,NAM,2021-05-08,39878,37578,2300,3461,2119,1.57,1.48,0.09,834
Namibia,NAM,2021-05-09,40120,37819,2301,242,1998,1.58,1.49,0.09,786
Namibia,NAM,2021-05-10,41675,39339,2336,1555,2065,1.64,1.55,0.09,813
Namibia,NAM,2021-05-11,44586,42088,2498,2911,2325,1.75,1.66,0.1,915
Namibia,NAM,2021-05-12,47182,44579,2603,2596,2541,1.86,1.75,0.1,1000
Namibia,NAM,2021-05-13,47626,45003,2623,444,1853,1.87,1.77,0.1,729
Namibia,NAM,2021-05-14,50361,47632,2729,2735,1992,1.98,1.87,0.11,784
Namibia,NAM,2021-05-15,53163,50222,2941,2802,1898,2.09,1.98,0.12,747
Namibia,NAM,2021-05-16,53402,50339,3063,239,1897,2.1,1.98,0.12,747
Namibia,NAM,2021-05-17,53849,50784,3065,447,1739,2.12,2.0,0.12,684
Namibia,NAM,2021-05-18,56996,53578,3418,3147,1773,2.24,2.11,0.13,698
Namibia,NAM,2021-05-19,60539,56759,3780,3543,1908,2.38,2.23,0.15,751
Namibia,NAM,2021-05-20,,,,,2234,,,,879
Namibia,NAM,2021-05-21,65988,60809,5179,,2232,2.6,2.39,0.2,878
Namibia,NAM,2021-05-22,66759,61086,5673,771,1942,2.63,2.4,0.22,764
Namibia,NAM,2021-05-23,67659,61986,5673,900,2037,2.66,2.44,0.22,802
Namibia,NAM,2021-05-24,,,,,2123,,,,836
Namibia,NAM,2021-05-25,69765,63309,6456,,1824,2.75,2.49,0.25,718
Namibia,NAM,2021-05-26,72533,65037,7496,2768,1713,2.85,2.56,0.3,674
Namibia,NAM,2021-05-27,74662,66344,8318,2129,1628,2.94,2.61,0.33,641
Namibia,NAM,2021-05-28,,,,,1361,,,,536
Namibia,NAM,2021-05-29,76370,67593,8777,,1373,3.01,2.66,0.35,540
Namibia,NAM,2021-05-30,76578,67706,8872,208,1274,3.01,2.66,0.35,501
Namibia,NAM,2021-05-31,76949,67864,9085,371,1177,3.03,2.67,0.36,463
Namibia,NAM,2021-06-01,78720,69146,9574,1771,1279,3.1,2.72,0.38,503
Namibia,NAM,2021-06-02,80585,70585,10000,1865,1150,3.17,2.78,0.39,453
Namibia,NAM,2021-06-03,82907,72371,10536,2322,1178,3.26,2.85,0.41,464
Namibia,NAM,2021-06-04,85243,74110,11133,2336,1390,3.35,2.92,0.44,547
Namibia,NAM,2021-06-05,87457,75964,11493,2214,1584,3.44,2.99,0.45,623
Namibia,NAM,2021-06-06,87474,75977,11497,17,1557,3.44,2.99,0.45,613
Namibia,NAM,2021-06-07,87859,76251,11608,385,1559,3.46,3.0,0.46,614
Namibia,NAM,2021-06-08,90718,78397,12321,2859,1714,3.57,3.09,0.48,675
Namibia,NAM,2021-06-09,93061,80193,12868,2343,1782,3.66,3.16,0.51,701
Namibia,NAM,2021-06-10,96433,82845,13588,3372,1932,3.8,3.26,0.53,760
Nauru,NRU,2021-04-08,0,0,,,,0.0,0.0,,
Nauru,NRU,2021-04-09,168,168,,168,168,1.55,1.55,,15507
Nauru,NRU,2021-04-10,,,,,108,,,,9969
Nauru,NRU,2021-04-11,,,,,88,,,,8123
Nauru,NRU,2021-04-12,,,,,78,,,,7200
Nauru,NRU,2021-04-13,,,,,72,,,,6646
Nauru,NRU,2021-04-14,,,,,68,,,,6277
Nauru,NRU,2021-04-15,,,,,65,,,,6000
Nauru,NRU,2021-04-16,,,,,48,,,,4430
Nauru,NRU,2021-04-17,,,,,48,,,,4430
Nauru,NRU,2021-04-18,,,,,48,,,,4430
Nauru,NRU,2021-04-19,,,,,48,,,,4430
Nauru,NRU,2021-04-20,700,700,,,48,6.46,6.46,,4430
Nauru,NRU,2021-04-21,,,,,76,,,,7015
Nauru,NRU,2021-04-22,,,,,103,,,,9507
Nauru,NRU,2021-04-23,,,,,130,,,,11999
Nauru,NRU,2021-04-24,,,,,157,,,,14491
Nauru,NRU,2021-04-25,,,,,185,,,,17076
Nauru,NRU,2021-04-26,,,,,212,,,,19568
Nauru,NRU,2021-04-27,,,,,239,,,,22060
Nauru,NRU,2021-04-28,,,,,239,,,,22060
Nauru,NRU,2021-04-29,,,,,239,,,,22060
Nauru,NRU,2021-04-30,,,,,239,,,,22060
Nauru,NRU,2021-05-01,,,,,239,,,,22060
Nauru,NRU,2021-05-02,,,,,239,,,,22060
Nauru,NRU,2021-05-03,,,,,239,,,,22060
Nauru,NRU,2021-05-04,,,,,239,,,,22060
Nauru,NRU,2021-05-05,,,,,239,,,,22060
Nauru,NRU,2021-05-06,,,,,239,,,,22060
Nauru,NRU,2021-05-07,,,,,239,,,,22060
Nauru,NRU,2021-05-08,,,,,239,,,,22060
Nauru,NRU,2021-05-09,,,,,239,,,,22060
Nauru,NRU,2021-05-10,,,,,239,,,,22060
Nauru,NRU,2021-05-11,,,,,239,,,,22060
Nauru,NRU,2021-05-12,,,,,239,,,,22060
Nauru,NRU,2021-05-13,,,,,239,,,,22060
Nauru,NRU,2021-05-14,,,,,239,,,,22060
Nauru,NRU,2021-05-15,,,,,239,,,,22060
Nauru,NRU,2021-05-16,,,,,239,,,,22060
Nauru,NRU,2021-05-17,,,,,239,,,,22060
Nauru,NRU,2021-05-18,7392,7392,,,239,68.23,68.23,,22060
Nauru,NRU,2021-05-19,,,,,205,,,,18922
Nauru,NRU,2021-05-20,,,,,171,,,,15784
Nauru,NRU,2021-05-21,,,,,138,,,,12738
Nauru,NRU,2021-05-22,,,,,104,,,,9599
Nauru,NRU,2021-05-23,,,,,70,,,,6461
Nauru,NRU,2021-05-24,,,,,36,,,,3323
Nauru,NRU,2021-05-25,,,,,2,,,,185
Nauru,NRU,2021-05-26,,,,,2,,,,185
Nauru,NRU,2021-05-27,,,,,2,,,,185
Nauru,NRU,2021-05-28,,,,,2,,,,185
Nauru,NRU,2021-05-29,,,,,2,,,,185
Nauru,NRU,2021-05-30,,,,,2,,,,185
Nauru,NRU,2021-05-31,,,,,2,,,,185
Nauru,NRU,2021-06-01,,,,,2,,,,185
Nauru,NRU,2021-06-02,,,,,2,,,,185
Nauru,NRU,2021-06-03,,,,,2,,,,185
Nauru,NRU,2021-06-04,,,,,2,,,,185
Nauru,NRU,2021-06-05,,,,,2,,,,185
Nauru,NRU,2021-06-06,,,,,2,,,,185
Nauru,NRU,2021-06-07,,,,,2,,,,185
Nauru,NRU,2021-06-08,7438,7438,,,2,68.65,68.65,,185
Nepal,NPL,2021-01-26,0,,,,,0.0,,,
Nepal,NPL,2021-01-27,,,,,18862,,,,647
Nepal,NPL,2021-01-28,,,,,18862,,,,647
Nepal,NPL,2021-01-29,,,,,18862,,,,647
Nepal,NPL,2021-01-30,,,,,18862,,,,647
Nepal,NPL,2021-01-31,,,,,18862,,,,647
Nepal,NPL,2021-02-01,113175,113175,,,18862,0.39,0.39,,647
Nepal,NPL,2021-02-02,,,,,18326,,,,629
Nepal,NPL,2021-02-03,,,,,17789,,,,611
Nepal,NPL,2021-02-04,158487,158487,,,17252,0.54,0.54,,592
Nepal,NPL,2021-02-05,,,,,16734,,,,574
Nepal,NPL,2021-02-06,,,,,16216,,,,557
Nepal,NPL,2021-02-07,,,,,15698,,,,539
Nepal,NPL,2021-02-08,,,,,15179,,,,521
Nepal,NPL,2021-02-09,,,,,15198,,,,522
Nepal,NPL,2021-02-10,,,,,15217,,,,522
Nepal,NPL,2021-02-11,,,,,15236,,,,523
Nepal,NPL,2021-02-12,,,,,15236,,,,523
Nepal,NPL,2021-02-13,,,,,15236,,,,523
Nepal,NPL,2021-02-14,,,,,15236,,,,523
Nepal,NPL,2021-02-15,,,,,15236,,,,523
Nepal,NPL,2021-02-16,,,,,15236,,,,523
Nepal,NPL,2021-02-17,,,,,15236,,,,523
Nepal,NPL,2021-02-18,,,,,15236,,,,523
Nepal,NPL,2021-02-19,,,,,15236,,,,523
Nepal,NPL,2021-02-20,402264,402264,,,15236,1.38,1.38,,523
Nepal,NPL,2021-02-21,,,,,19397,,,,666
Nepal,NPL,2021-02-22,,,,,23557,,,,808
Nepal,NPL,2021-02-23,,,,,27718,,,,951
Nepal,NPL,2021-02-24,,,,,31879,,,,1094
Nepal,NPL,2021-02-25,,,,,36039,,,,1237
Nepal,NPL,2021-02-26,,,,,40200,,,,1380
Nepal,NPL,2021-02-27,,,,,44361,,,,1523
Nepal,NPL,2021-02-28,,,,,44361,,,,1523
Nepal,NPL,2021-03-01,,,,,44361,,,,1523
Nepal,NPL,2021-03-02,,,,,44361,,,,1523
Nepal,NPL,2021-03-03,,,,,44361,,,,1523
Nepal,NPL,2021-03-04,,,,,44361,,,,1523
Nepal,NPL,2021-03-05,,,,,44361,,,,1523
Nepal,NPL,2021-03-06,,,,,44361,,,,1523
Nepal,NPL,2021-03-07,,,,,44361,,,,1523
Nepal,NPL,2021-03-08,,,,,44361,,,,1523
Nepal,NPL,2021-03-09,,,,,44361,,,,1523
Nepal,NPL,2021-03-10,,,,,44361,,,,1523
Nepal,NPL,2021-03-11,,,,,44361,,,,1523
Nepal,NPL,2021-03-12,,,,,44361,,,,1523
Nepal,NPL,2021-03-13,,,,,44361,,,,1523
Nepal,NPL,2021-03-14,,,,,44361,,,,1523
Nepal,NPL,2021-03-15,,,,,44361,,,,1523
Nepal,NPL,2021-03-16,,,,,44361,,,,1523
Nepal,NPL,2021-03-17,,,,,44361,,,,1523
Nepal,NPL,2021-03-18,,,,,44361,,,,1523
Nepal,NPL,2021-03-19,1600000,1600000,,,44361,5.49,5.49,,1523
Nepal,NPL,2021-03-20,,,,,38864,,,,1334
Nepal,NPL,2021-03-21,,,,,33367,,,,1145
Nepal,NPL,2021-03-22,,,,,27870,,,,957
Nepal,NPL,2021-03-23,,,,,22373,,,,768
Nepal,NPL,2021-03-24,,,,,16876,,,,579
Nepal,NPL,2021-03-25,,,,,11379,,,,391
Nepal,NPL,2021-03-26,,,,,5882,,,,202
Nepal,NPL,2021-03-27,,,,,5882,,,,202
Nepal,NPL,2021-03-28,,,,,5882,,,,202
Nepal,NPL,2021-03-29,,,,,5882,,,,202
Nepal,NPL,2021-03-30,,,,,5882,,,,202
Nepal,NPL,2021-03-31,,,,,5882,,,,202
Nepal,NPL,2021-04-01,,,,,5882,,,,202
Nepal,NPL,2021-04-02,,,,,5882,,,,202
Nepal,NPL,2021-04-03,,,,,5882,,,,202
Nepal,NPL,2021-04-04,,,,,5882,,,,202
Nepal,NPL,2021-04-05,1700000,1700000,,,5882,5.83,5.83,,202
Nepal,NPL,2021-04-06,,,,,12630,,,,433
Nepal,NPL,2021-04-07,1806236,1806236,,,19378,6.2,6.2,,665
Nepal,NPL,2021-04-08,1811658,1811658,,5422,19312,6.22,6.22,,663
Nepal,NPL,2021-04-09,1835263,1835263,,23605,21844,6.3,6.3,,750
Nepal,NPL,2021-04-10,1841124,1841124,,5861,21841,6.32,6.32,,750
Nepal,NPL,2021-04-11,1850570,1850570,,9446,22350,6.35,6.35,,767
Nepal,NPL,2021-04-12,,,,,23139,,,,794
Nepal,NPL,2021-04-13,1873377,1873377,,,17180,6.43,6.43,,590
Nepal,NPL,2021-04-14,,,,,10476,,,,360
Nepal,NPL,2021-04-15,1885755,1885755,,,10585,6.47,6.47,,363
Nepal,NPL,2021-04-16,1900583,1900583,,14828,9331,6.52,6.52,,320
Nepal,NPL,2021-04-17,1910209,1910209,,9626,9869,6.56,6.56,,339
Nepal,NPL,2021-04-18,1924703,1924703,,14494,10590,6.61,6.61,,363
Nepal,NPL,2021-04-19,1938679,1938679,,13976,10958,6.65,6.65,,376
Nepal,NPL,2021-04-20,1961992,1961992,,23313,12659,6.73,6.73,,434
Nepal,NPL,2021-04-21,1966506,1966506,,4514,12420,6.75,6.75,,426
Nepal,NPL,2021-04-22,1978239,1978239,,11733,13212,6.79,6.79,,453
Nepal,NPL,2021-04-23,1989248,1989248,,11009,12666,6.83,6.83,,435
Nepal,NPL,2021-04-24,,,,,12519,,,,430
Nepal,NPL,2021-04-25,2006436,2006436,,,11676,6.89,6.89,,401
Nepal,NPL,2021-04-26,2019177,2019177,,12741,11500,6.93,6.93,,395
Nepal,NPL,2021-04-27,2051440,2051440,,32263,12778,7.04,7.04,,439
Nepal,NPL,2021-04-28,2091511,2091511,,40071,17858,7.18,7.18,,613
Nepal,NPL,2021-04-29,,,,,21928,,,,753
Nepal,NPL,2021-04-30,,,,,26101,,,,896
Nepal,NPL,2021-05-01,,,,,30619,,,,1051
Nepal,NPL,2021-05-02,,,,,35138,,,,1206
Nepal,NPL,2021-05-03,,,,,39064,,,,1341
Nepal,NPL,2021-05-04,,,,,40201,,,,1380
Nepal,NPL,2021-05-05,,,,,40222,,,,1380
Nepal,NPL,2021-05-06,,,,,40222,,,,1380
Nepal,NPL,2021-05-07,2453512,2091511,362001,,40222,8.42,7.18,1.24,1380
Nepal,NPL,2021-05-08,,,,,35594,,,,1222
Nepal,NPL,2021-05-09,,,,,30966,,,,1063
Nepal,NPL,2021-05-10,,,,,26338,,,,904
Nepal,NPL,2021-05-11,,,,,21710,,,,745
Nepal,NPL,2021-05-12,,,,,17082,,,,586
Nepal,NPL,2021-05-13,,,,,12453,,,,427
Nepal,NPL,2021-05-14,,,,,7825,,,,269
Nepal,NPL,2021-05-15,,,,,7825,,,,269
Nepal,NPL,2021-05-16,,,,,7825,,,,269
Nepal,NPL,2021-05-17,,,,,7825,,,,269
Nepal,NPL,2021-05-18,2539590,2113080,426510,,7825,8.72,7.25,1.46,269
Nepal,NPL,2021-05-19,,,,,10787,,,,370
Nepal,NPL,2021-05-20,2596711,2113080,483631,,13750,8.91,7.25,1.66,472
Nepal,NPL,2021-05-21,2627333,2113080,514253,30622,17006,9.02,7.25,1.76,584
Nepal,NPL,2021-05-22,2644648,2113080,531568,17315,18362,9.08,7.25,1.82,630
Nepal,NPL,2021-05-23,2666669,2113080,553589,22021,20390,9.15,7.25,1.9,700
Nepal,NPL,2021-05-24,2706835,2113080,593755,40166,25010,9.29,7.25,2.04,858
Nepal,NPL,2021-05-25,2727193,2113080,614113,20358,26800,9.36,7.25,2.11,920
Nepal,NPL,2021-05-26,2741964,2113080,628884,14771,24830,9.41,7.25,2.16,852
Nepal,NPL,2021-05-27,2761148,2113080,648068,19184,23491,9.48,7.25,2.22,806
Nepal,NPL,2021-05-28,2767931,2113080,654851,6783,20085,9.5,7.25,2.25,689
Nepal,NPL,2021-05-29,2800019,2113080,686939,32088,22196,9.61,7.25,2.36,762
Nepal,NPL,2021-05-30,2802596,2113080,689516,2577,19418,9.62,7.25,2.37,666
Nepal,NPL,2021-05-31,,,,,13721,,,,471
Nepal,NPL,2021-06-01,,,,,10853,,,,372
Nepal,NPL,2021-06-02,,,,,8783,,,,301
Nepal,NPL,2021-06-03,,,,,6083,,,,209
Nepal,NPL,2021-06-04,,,,,5154,,,,177
Nepal,NPL,2021-06-05,,,,,610,,,,21
Nepal,NPL,2021-06-06,2804574,2113080,691494,,283,9.63,7.25,2.37,10
Nepal,NPL,2021-06-07,,,,,2944,,,,101
Nepal,NPL,2021-06-08,,,,,5606,,,,192
Nepal,NPL,2021-06-09,2861314,2169820,691494,,8267,9.82,7.45,2.37,284
Nepal,NPL,2021-06-10,2936113,2244619,691494,74799,18912,10.08,7.7,2.37,649
Nepal,NPL,2021-06-11,,,,,28763,,,,987
Nepal,NPL,2021-06-12,3074592,2383098,691494,,38614,10.55,8.18,2.37,1325
Netherlands,NLD,2021-01-10,33757,33757,,,,0.2,0.2,,
Netherlands,NLD,2021-01-11,,,,,6187,,,,361
Netherlands,NLD,2021-01-12,,,,,6187,,,,361
Netherlands,NLD,2021-01-13,,,,,6187,,,,361
Netherlands,NLD,2021-01-14,,,,,6187,,,,361
Netherlands,NLD,2021-01-15,,,,,6187,,,,361
Netherlands,NLD,2021-01-16,,,,,6187,,,,361
Netherlands,NLD,2021-01-17,77063,77063,,,6187,0.45,0.45,,361
Netherlands,NLD,2021-01-18,,,,,7133,,,,416
Netherlands,NLD,2021-01-19,,,,,8079,,,,471
Netherlands,NLD,2021-01-20,,,,,9026,,,,527
Netherlands,NLD,2021-01-21,,,,,9972,,,,582
Netherlands,NLD,2021-01-22,,,,,10919,,,,637
Netherlands,NLD,2021-01-23,,,,,11865,,,,692
Netherlands,NLD,2021-01-24,166744,166744,,,12812,0.97,0.97,,748
Netherlands,NLD,2021-01-25,,,,,14774,,,,862
Netherlands,NLD,2021-01-26,,,,,16737,,,,977
Netherlands,NLD,2021-01-27,,,,,18700,,,,1091
Netherlands,NLD,2021-01-28,,,,,20663,,,,1206
Netherlands,NLD,2021-01-29,,,,,22626,,,,1320
Netherlands,NLD,2021-01-30,,,,,24589,,,,1435
Netherlands,NLD,2021-01-31,352608,350204,2404,,26552,2.06,2.04,0.01,1550
Netherlands,NLD,2021-02-01,,,,,27274,,,,1592
Netherlands,NLD,2021-02-02,,,,,27995,,,,1634
Netherlands,NLD,2021-02-03,,,,,28717,,,,1676
Netherlands,NLD,2021-02-04,,,,,29438,,,,1718
Netherlands,NLD,2021-02-05,,,,,30160,,,,1760
Netherlands,NLD,2021-02-06,,,,,30881,,,,1802
Netherlands,NLD,2021-02-07,573826,547588,26238,,31603,3.35,3.2,0.15,1844
Netherlands,NLD,2021-02-08,,,,,31543,,,,1841
Netherlands,NLD,2021-02-09,,,,,31483,,,,1837
Netherlands,NLD,2021-02-10,,,,,31424,,,,1834
Netherlands,NLD,2021-02-11,,,,,31364,,,,1830
Netherlands,NLD,2021-02-12,,,,,31305,,,,1827
Netherlands,NLD,2021-02-13,,,,,31245,,,,1823
Netherlands,NLD,2021-02-14,792123,695476,96647,,31185,4.62,4.06,0.56,1820
Netherlands,NLD,2021-02-15,,,,,31849,,,,1859
Netherlands,NLD,2021-02-16,,,,,32513,,,,1897
Netherlands,NLD,2021-02-17,,,,,33177,,,,1936
Netherlands,NLD,2021-02-18,,,,,33841,,,,1975
Netherlands,NLD,2021-02-19,,,,,34505,,,,2014
Netherlands,NLD,2021-02-20,,,,,35169,,,,2052
Netherlands,NLD,2021-02-21,1042950,880411,162539,,35832,6.09,5.14,0.95,2091
Netherlands,NLD,2021-02-22,,,,,37770,,,,2204
Netherlands,NLD,2021-02-23,,,,,39708,,,,2317
Netherlands,NLD,2021-02-24,,,,,41646,,,,2430
Netherlands,NLD,2021-02-25,,,,,43584,,,,2544
Netherlands,NLD,2021-02-26,,,,,45522,,,,2657
Netherlands,NLD,2021-02-27,,,,,47460,,,,2770
Netherlands,NLD,2021-02-28,1388732,1113616,275116,,49397,8.1,6.5,1.61,2883
Netherlands,NLD,2021-03-01,,,,,48380,,,,2823
Netherlands,NLD,2021-03-02,,,,,47362,,,,2764
Netherlands,NLD,2021-03-03,,,,,46344,,,,2705
Netherlands,NLD,2021-03-04,,,,,45326,,,,2645
Netherlands,NLD,2021-03-05,,,,,44308,,,,2586
Netherlands,NLD,2021-03-06,,,,,43291,,,,2526
Netherlands,NLD,2021-03-07,1684642,1325563,359079,,42273,9.83,7.74,2.1,2467
Netherlands,NLD,2021-03-08,,,,,42080,,,,2456
Netherlands,NLD,2021-03-09,,,,,41887,,,,2445
Netherlands,NLD,2021-03-10,,,,,41693,,,,2433
Netherlands,NLD,2021-03-11,,,,,41500,,,,2422
Netherlands,NLD,2021-03-12,,,,,41307,,,,2411
Netherlands,NLD,2021-03-13,,,,,41114,,,,2399
Netherlands,NLD,2021-03-14,1971088,1526179,444909,,40921,11.5,8.91,2.6,2388
Netherlands,NLD,2021-03-15,,,,,39440,,,,2302
Netherlands,NLD,2021-03-16,,,,,37960,,,,2215
Netherlands,NLD,2021-03-17,,,,,36479,,,,2129
Netherlands,NLD,2021-03-18,,,,,34999,,,,2043
Netherlands,NLD,2021-03-19,,,,,33519,,,,1956
Netherlands,NLD,2021-03-20,,,,,32038,,,,1870
Netherlands,NLD,2021-03-21,2184991,1614601,570390,,30558,12.75,9.42,3.33,1783
Netherlands,NLD,2021-03-22,,,,,32283,,,,1884
Netherlands,NLD,2021-03-23,,,,,34009,,,,1985
Netherlands,NLD,2021-03-24,,,,,35735,,,,2086
Netherlands,NLD,2021-03-25,,,,,37461,,,,2186
Netherlands,NLD,2021-03-26,,,,,39187,,,,2287
Netherlands,NLD,2021-03-27,,,,,40912,,,,2388
Netherlands,NLD,2021-03-28,2483459,1815567,667892,,42638,14.49,10.6,3.9,2488
Netherlands,NLD,2021-03-29,,,,,45776,,,,2672
Netherlands,NLD,2021-03-30,,,,,48914,,,,2855
Netherlands,NLD,2021-03-31,,,,,52052,,,,3038
Netherlands,NLD,2021-04-01,,,,,55190,,,,3221
Netherlands,NLD,2021-04-02,,,,,58328,,,,3404
Netherlands,NLD,2021-04-03,,,,,61466,,,,3587
Netherlands,NLD,2021-04-04,2935689,2159896,775793,,64604,17.13,12.61,4.53,3770
Netherlands,NLD,2021-04-05,,,,,68531,,,,4000
Netherlands,NLD,2021-04-06,,,,,72458,,,,4229
Netherlands,NLD,2021-04-07,,,,,76384,,,,4458
Netherlands,NLD,2021-04-08,,,,,80311,,,,4687
Netherlands,NLD,2021-04-09,,,,,84238,,,,4916
Netherlands,NLD,2021-04-10,,,,,88164,,,,5145
Netherlands,NLD,2021-04-11,3580325,2676849,903476,,92091,20.89,15.62,5.27,5374
Netherlands,NLD,2021-04-12,,,,,95505,,,,5574
